"node1","node2","region1","region2","proportion_control","proportion_autism","risk_difference","effect_range","p_value","p_adjusted","p_by","selected","rank"
31,38,"Cingulum_Ant_L","Hippocampus_R",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,930
32,38,"Cingulum_Ant_R","Hippocampus_R",0.145454545454545,0.109090909090909,-0.0363636363636364,0.0363636363636364,0.775847219468156,1,1,FALSE,2252
33,38,"Cingulum_Mid_L","Hippocampus_R",0.0363636363636364,0.0909090909090909,0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1072
34,38,"Cingulum_Mid_R","Hippocampus_R",0.163636363636364,0.163636363636364,0,0,1,1,1,FALSE,2638
35,38,"Cingulum_Post_L","Hippocampus_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3505
36,38,"Cingulum_Post_R","Hippocampus_R",0.0363636363636364,0.0909090909090909,0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1074
37,38,"Hippocampus_L","Hippocampus_R",0.709090909090909,0.818181818181818,0.109090909090909,0.109090909090909,0.261641887768875,1,1,FALSE,668
1,39,"Precentral_L","ParaHippocampal_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2829
2,39,"Precentral_R","ParaHippocampal_L",0,0,0,0,1,1,1,FALSE,4259
3,39,"Frontal_Sup_L","ParaHippocampal_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1207
4,39,"Frontal_Sup_R","ParaHippocampal_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2872
5,39,"Frontal_Sup_Orb_L","ParaHippocampal_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4327
6,39,"Frontal_Sup_Orb_R","ParaHippocampal_L",0,0,0,0,1,1,1,FALSE,4384
7,39,"Frontal_Mid_L","ParaHippocampal_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2939
8,39,"Frontal_Mid_R","ParaHippocampal_L",0,0,0,0,1,1,1,FALSE,4480
9,39,"Frontal_Mid_Orb_L","ParaHippocampal_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2983
10,39,"Frontal_Mid_Orb_R","ParaHippocampal_L",0,0,0,0,1,1,1,FALSE,4580
11,39,"Frontal_Inf_Oper_L","ParaHippocampal_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3023
12,39,"Frontal_Inf_Oper_R","ParaHippocampal_L",0,0,0,0,1,1,1,FALSE,4677
13,39,"Frontal_Inf_Tri_L","ParaHippocampal_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3075
14,39,"Frontal_Inf_Tri_R","ParaHippocampal_L",0,0,0,0,1,1,1,FALSE,4761
15,39,"Frontal_Inf_Orb_L","ParaHippocampal_L",0.0545454545454545,0.145454545454545,0.0909090909090909,0.0909090909090909,0.202247933529552,1,1,FALSE,414
16,39,"Frontal_Inf_Orb_R","ParaHippocampal_L",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,914
17,39,"Rolandic_Oper_L","ParaHippocampal_L",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1738
18,39,"Rolandic_Oper_R","ParaHippocampal_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3197
19,39,"Supp_Motor_Area_L","ParaHippocampal_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3219
20,39,"Supp_Motor_Area_R","ParaHippocampal_L",0.0363636363636364,0.109090909090909,0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,693
21,39,"Olfactory_L","ParaHippocampal_L",0.109090909090909,0.0545454545454545,-0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1167
22,39,"Olfactory_R","ParaHippocampal_L",0.163636363636364,0.109090909090909,-0.0545454545454545,0.0545454545454545,0.579713536502793,1,1,FALSE,1656
23,39,"Frontal_Sup_Medial_L","ParaHippocampal_L",0.0363636363636364,0.109090909090909,0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,695
24,39,"Frontal_Sup_Medial_R","ParaHippocampal_L",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,5096
25,39,"Frontal_Med_Orb_L","ParaHippocampal_L",0.181818181818182,0.109090909090909,-0.0727272727272727,0.0727272727272727,0.417989271601529,1,1,FALSE,1024
26,39,"Frontal_Med_Orb_R","ParaHippocampal_L",0.272727272727273,0.272727272727273,0,0,1,1,1,FALSE,5157
27,39,"Rectus_L","ParaHippocampal_L",0.181818181818182,0.0545454545454545,-0.127272727272727,0.127272727272727,0.0732112222175095,1,1,FALSE,164
28,39,"Rectus_R","ParaHippocampal_L",0.181818181818182,0.0363636363636364,-0.145454545454545,0.145454545454545,0.0286888203891284,1,1,FALSE,67
29,39,"Insula_L","ParaHippocampal_L",0.0909090909090909,0.0181818181818182,-0.0727272727272727,0.0727272727272727,0.20572996411117,1,1,FALSE,443
30,39,"Insula_R","ParaHippocampal_L",0.109090909090909,0.0181818181818182,-0.0909090909090909,0.0909090909090909,0.11296407442339,1,1,FALSE,218
31,39,"Cingulum_Ant_L","ParaHippocampal_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,5306
32,39,"Cingulum_Ant_R","ParaHippocampal_L",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1978
33,39,"Cingulum_Mid_L","ParaHippocampal_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5365
34,39,"Cingulum_Mid_R","ParaHippocampal_L",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1793
35,39,"Cingulum_Post_L","ParaHippocampal_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3506
36,39,"Cingulum_Post_R","ParaHippocampal_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1348
37,39,"Hippocampus_L","ParaHippocampal_L",0.745454545454545,0.690909090909091,-0.0545454545454546,0.0545454545454546,0.672067902061461,1,1,FALSE,1920
38,39,"Hippocampus_R","ParaHippocampal_L",0.781818181818182,0.727272727272727,-0.0545454545454546,0.0545454545454546,0.658205207576239,1,1,FALSE,1901
1,40,"Precentral_L","ParaHippocampal_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2830
2,40,"Precentral_R","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2837
3,40,"Frontal_Sup_L","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2853
4,40,"Frontal_Sup_R","ParaHippocampal_R",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2873
5,40,"Frontal_Sup_Orb_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,4328
6,40,"Frontal_Sup_Orb_R","ParaHippocampal_R",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,531
7,40,"Frontal_Mid_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,4440
8,40,"Frontal_Mid_R","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2960
9,40,"Frontal_Mid_Orb_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,4520
10,40,"Frontal_Mid_Orb_R","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,4581
11,40,"Frontal_Inf_Oper_L","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3024
12,40,"Frontal_Inf_Oper_R","ParaHippocampal_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4678
13,40,"Frontal_Inf_Tri_L","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3076
14,40,"Frontal_Inf_Tri_R","ParaHippocampal_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3102
15,40,"Frontal_Inf_Orb_L","ParaHippocampal_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1266
16,40,"Frontal_Inf_Orb_R","ParaHippocampal_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3153
17,40,"Rolandic_Oper_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,4863
18,40,"Rolandic_Oper_R","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3198
19,40,"Supp_Motor_Area_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,4937
20,40,"Supp_Motor_Area_R","ParaHippocampal_R",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,4972
21,40,"Olfactory_L","ParaHippocampal_R",0.0909090909090909,0.0545454545454545,-0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2090
22,40,"Olfactory_R","ParaHippocampal_R",0.145454545454545,0.163636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2482
23,40,"Frontal_Sup_Medial_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,5066
24,40,"Frontal_Sup_Medial_R","ParaHippocampal_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1304
25,40,"Frontal_Med_Orb_L","ParaHippocampal_R",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1763
26,40,"Frontal_Med_Orb_R","ParaHippocampal_R",0.181818181818182,0.163636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2715
27,40,"Rectus_L","ParaHippocampal_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1768
28,40,"Rectus_R","ParaHippocampal_R",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,5226
29,40,"Insula_L","ParaHippocampal_R",0.0545454545454545,0.0363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3407
30,40,"Insula_R","ParaHippocampal_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1777
31,40,"Cingulum_Ant_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,5307
32,40,"Cingulum_Ant_R","ParaHippocampal_R",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,5338
33,40,"Cingulum_Mid_L","ParaHippocampal_R",0,0,0,0,1,1,1,FALSE,5366
34,40,"Cingulum_Mid_R","ParaHippocampal_R",0.0545454545454545,0.0545454545454545,0,0,1,1,1,FALSE,5395
35,40,"Cingulum_Post_L","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3507
36,40,"Cingulum_Post_R","ParaHippocampal_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3522
37,40,"Hippocampus_L","ParaHippocampal_R",0.254545454545455,0.363636363636364,0.109090909090909,0.109090909090909,0.302253330032413,1,1,FALSE,749
38,40,"Hippocampus_R","ParaHippocampal_R",0.690909090909091,0.581818181818182,-0.109090909090909,0.109090909090909,0.321711893607314,1,1,FALSE,805
39,40,"ParaHippocampal_L","ParaHippocampal_R",0.636363636363636,0.672727272727273,0.0363636363636364,0.0363636363636364,0.841254805481841,1,1,FALSE,2386
1,41,"Precentral_L","Amygdala_L",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1702
2,41,"Precentral_R","Amygdala_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2838
3,41,"Frontal_Sup_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,4281
4,41,"Frontal_Sup_R","Amygdala_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2874
5,41,"Frontal_Sup_Orb_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,4329
6,41,"Frontal_Sup_Orb_R","Amygdala_L",0,0,0,0,1,1,1,FALSE,4385
7,41,"Frontal_Mid_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,4441
8,41,"Frontal_Mid_R","Amygdala_L",0,0,0,0,1,1,1,FALSE,4481
9,41,"Frontal_Mid_Orb_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,4521
10,41,"Frontal_Mid_Orb_R","Amygdala_L",0,0,0,0,1,1,1,FALSE,4582
11,41,"Frontal_Inf_Oper_L","Amygdala_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3025
12,41,"Frontal_Inf_Oper_R","Amygdala_L",0,0,0,0,1,1,1,FALSE,4679
13,41,"Frontal_Inf_Tri_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,4719
14,41,"Frontal_Inf_Tri_R","Amygdala_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3103
15,41,"Frontal_Inf_Orb_L","Amygdala_L",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,541
16,41,"Frontal_Inf_Orb_R","Amygdala_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4824
17,41,"Rolandic_Oper_L","Amygdala_L",0.109090909090909,0.145454545454545,0.0363636363636364,0.0363636363636364,0.775847219468156,1,1,FALSE,2250
18,41,"Rolandic_Oper_R","Amygdala_L",0.0727272727272727,0.163636363636364,0.0909090909090909,0.0909090909090909,0.236782655021779,1,1,FALSE,500
19,41,"Supp_Motor_Area_L","Amygdala_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1283
20,41,"Supp_Motor_Area_R","Amygdala_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3235
21,41,"Olfactory_L","Amygdala_L",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,917
22,41,"Olfactory_R","Amygdala_L",0.0545454545454545,0.0909090909090909,0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2093
23,41,"Frontal_Sup_Medial_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,5067
24,41,"Frontal_Sup_Medial_R","Amygdala_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3314
25,41,"Frontal_Med_Orb_L","Amygdala_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3329
26,41,"Frontal_Med_Orb_R","Amygdala_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1319
27,41,"Rectus_L","Amygdala_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5191
28,41,"Rectus_R","Amygdala_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3389
29,41,"Insula_L","Amygdala_L",0.272727272727273,0.345454545454545,0.0727272727272728,0.0727272727272728,0.536292874311636,1,1,FALSE,1559
30,41,"Insula_R","Amygdala_L",0.181818181818182,0.218181818181818,0.0363636363636363,0.0363636363636363,0.812066798143123,1,1,FALSE,2313
31,41,"Cingulum_Ant_L","Amygdala_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3447
32,41,"Cingulum_Ant_R","Amygdala_L",0.0363636363636364,0.0727272727272727,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1979
33,41,"Cingulum_Mid_L","Amygdala_L",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3479
34,41,"Cingulum_Mid_R","Amygdala_L",0.0909090909090909,0.0545454545454545,-0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2104
35,41,"Cingulum_Post_L","Amygdala_L",0,0,0,0,1,1,1,FALSE,5412
36,41,"Cingulum_Post_R","Amygdala_L",0,0,0,0,1,1,1,FALSE,5464
37,41,"Hippocampus_L","Amygdala_L",0.6,0.6,0,0,1,1,1,FALSE,2641
38,41,"Hippocampus_R","Amygdala_L",0.363636363636364,0.345454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2584
39,41,"ParaHippocampal_L","Amygdala_L",0.436363636363636,0.363636363636364,-0.0727272727272727,0.0727272727272727,0.559557548581102,1,1,FALSE,1615
40,41,"ParaHippocampal_R","Amygdala_L",0.181818181818182,0.163636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2745
1,42,"Precentral_L","Amygdala_R",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1703
2,42,"Precentral_R","Amygdala_R",0.109090909090909,0.0545454545454545,-0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1159
3,42,"Frontal_Sup_L","Amygdala_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2854
4,42,"Frontal_Sup_R","Amygdala_R",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1213
5,42,"Frontal_Sup_Orb_L","Amygdala_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2898
6,42,"Frontal_Sup_Orb_R","Amygdala_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2917
7,42,"Frontal_Mid_L","Amygdala_R",0,0,0,0,1,1,1,FALSE,4442
8,42,"Frontal_Mid_R","Amygdala_R",0,0,0,0,1,1,1,FALSE,4482
9,42,"Frontal_Mid_Orb_L","Amygdala_R",0,0,0,0,1,1,1,FALSE,4522
10,42,"Frontal_Mid_Orb_R","Amygdala_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3004
11,42,"Frontal_Inf_Oper_L","Amygdala_R",0,0,0,0,1,1,1,FALSE,4642
12,42,"Frontal_Inf_Oper_R","Amygdala_R",0.0363636363636364,0.0909090909090909,0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1061
13,42,"Frontal_Inf_Tri_L","Amygdala_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1254
14,42,"Frontal_Inf_Tri_R","Amygdala_R",0.0363636363636364,0.127272727272727,0.0909090909090909,0.0909090909090909,0.16138081677265,1,1,FALSE,356
15,42,"Frontal_Inf_Orb_L","Amygdala_R",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,542
16,42,"Frontal_Inf_Orb_R","Amygdala_R",0.0909090909090909,0.109090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4147
17,42,"Rolandic_Oper_L","Amygdala_R",0.0909090909090909,0.0545454545454545,-0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2084
18,42,"Rolandic_Oper_R","Amygdala_R",0.181818181818182,0.181818181818182,0,0,1,1,1,FALSE,4900
19,42,"Supp_Motor_Area_L","Amygdala_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4938
20,42,"Supp_Motor_Area_R","Amygdala_R",0.145454545454545,0.163636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2479
21,42,"Olfactory_L","Amygdala_R",0.109090909090909,0.0909090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4151
22,42,"Olfactory_R","Amygdala_R",0.109090909090909,0.0909090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4152
23,42,"Frontal_Sup_Medial_L","Amygdala_R",0,0,0,0,1,1,1,FALSE,5068
24,42,"Frontal_Sup_Medial_R","Amygdala_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1759
25,42,"Frontal_Med_Orb_L","Amygdala_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1312
26,42,"Frontal_Med_Orb_R","Amygdala_R",0.0545454545454545,0.0727272727272727,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3347
27,42,"Rectus_L","Amygdala_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3367
28,42,"Rectus_R","Amygdala_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5227
29,42,"Insula_L","Amygdala_R",0.218181818181818,0.218181818181818,0,0,1,1,1,FALSE,5269
30,42,"Insula_R","Amygdala_R",0.381818181818182,0.4,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2577
31,42,"Cingulum_Ant_L","Amygdala_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5308
32,42,"Cingulum_Ant_R","Amygdala_R",0.0545454545454545,0.127272727272727,0.0727272727272727,0.0727272727272727,0.320308493049491,1,1,FALSE,785
33,42,"Cingulum_Mid_L","Amygdala_R",0.0727272727272727,0.0727272727272727,0,0,1,1,1,FALSE,5367
34,42,"Cingulum_Mid_R","Amygdala_R",0.163636363636364,0.145454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2489
35,42,"Cingulum_Post_L","Amygdala_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3508
36,42,"Cingulum_Post_R","Amygdala_R",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,934
37,42,"Hippocampus_L","Amygdala_R",0.581818181818182,0.563636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2739
38,42,"Hippocampus_R","Amygdala_R",0.581818181818182,0.745454545454545,0.163636363636364,0.163636363636364,0.105818096339889,1,1,FALSE,204
39,42,"ParaHippocampal_L","Amygdala_R",0.436363636363636,0.181818181818182,-0.254545454545455,0.254545454545455,0.0068446430115171,1,1,FALSE,17
40,42,"ParaHippocampal_R","Amygdala_R",0.345454545454545,0.381818181818182,0.0363636363636364,0.0363636363636364,0.843043483729933,1,1,FALSE,2390
41,42,"Amygdala_L","Amygdala_R",0.527272727272727,0.345454545454545,-0.181818181818182,0.181818181818182,0.0830904117548648,1,1,FALSE,180
1,43,"Precentral_L","Calcarine_L",0.0727272727272727,0.0727272727272727,0,0,1,1,1,FALSE,4231
2,43,"Precentral_R","Calcarine_L",0.0909090909090909,0.0363636363636364,-0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1051
3,43,"Frontal_Sup_L","Calcarine_L",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1708
4,43,"Frontal_Sup_R","Calcarine_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4305
5,43,"Frontal_Sup_Orb_L","Calcarine_L",0,0,0,0,1,1,1,FALSE,4330
6,43,"Frontal_Sup_Orb_R","Calcarine_L",0,0,0,0,1,1,1,FALSE,4386
7,43,"Frontal_Mid_L","Calcarine_L",0,0,0,0,1,1,1,FALSE,4443
8,43,"Frontal_Mid_R","Calcarine_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4483
9,43,"Frontal_Mid_Orb_L","Calcarine_L",0,0,0,0,1,1,1,FALSE,4523
10,43,"Frontal_Mid_Orb_R","Calcarine_L",0,0,0,0,1,1,1,FALSE,4583
11,43,"Frontal_Inf_Oper_L","Calcarine_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3026
12,43,"Frontal_Inf_Oper_R","Calcarine_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3051
13,43,"Frontal_Inf_Tri_L","Calcarine_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3077
14,43,"Frontal_Inf_Tri_R","Calcarine_L",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1728
15,43,"Frontal_Inf_Orb_L","Calcarine_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3124
16,43,"Frontal_Inf_Orb_R","Calcarine_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4825
17,43,"Rolandic_Oper_L","Calcarine_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4864
18,43,"Rolandic_Oper_R","Calcarine_L",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3199
19,43,"Supp_Motor_Area_L","Calcarine_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3220
20,43,"Supp_Motor_Area_R","Calcarine_L",0.0909090909090909,0.0545454545454545,-0.0363636363636364,0.0363636363636364,0.716092464011574,1,1,FALSE,2088
21,43,"Olfactory_L","Calcarine_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4985
22,43,"Olfactory_R","Calcarine_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3270
23,43,"Frontal_Sup_Medial_L","Calcarine_L",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,554
24,43,"Frontal_Sup_Medial_R","Calcarine_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,5097
25,43,"Frontal_Med_Orb_L","Calcarine_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3330
26,43,"Frontal_Med_Orb_R","Calcarine_L",0.0909090909090909,0.0727272727272727,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2716
